MSW3_ID,Genus,Species,MSWFamilyLatin
4740,Kerivoula,flora,Vespertilionidae
4741,Kerivoula,hardwickii,Vespertilionidae
4742,Kerivoula,africana,Vespertilionidae
4743,Kerivoula,lanosa,Vespertilionidae
4744,Kerivoula,smithii,Vespertilionidae
4745,Kerivoula,minuta,Vespertilionidae
4746,Kerivoula,muscina,Vespertilionidae
4747,Kerivoula,myrella,Vespertilionidae
4748,Kerivoula,papillosa,Vespertilionidae
4749,Kerivoula,pellucida,Vespertilionidae
4750,Kerivoula,phalaena,Vespertilionidae
4751,Kerivoula,picta,Vespertilionidae
4752,Kerivoula,whiteheadi,Vespertilionidae
4753,Kerivoula,intermedia,Vespertilionidae
4754,Phoniscus,papuensis,Vespertilionidae
4755,Phoniscus,jagorii,Vespertilionidae
4756,Phoniscus,atrox,Vespertilionidae
4757,Phoniscus,aerosa,Vespertilionidae
4758,Mormoops,blainvillei,Mormoopidae
4759,Mormoops,megalophylla,Mormoopidae
4760,Mormoops,magna,Mormoopidae
4761,Pteronotus,davyi,Mormoopidae
4762,Pteronotus,gymnonotus,Mormoopidae
4763,Pteronotus,quadridens,Mormoopidae
4764,Pteronotus,macleayii,Mormoopidae
4765,Pteronotus,parnellii,Mormoopidae
4766,Pteronotus,pristinus,Mormoopidae
4767,Pteronotus,personatus,Mormoopidae
4768,Noctilio,leporinus,Noctilionidae
4769,Noctilio,albiventris,Noctilionidae
4770,Amorphochilus,schnablii,Furipteridae
4771,Furipterus,horrens,Furipteridae
4772,Thyroptera,discifera,Thyropteridae
4773,Thyroptera,lavali,Thyropteridae
4774,Thyroptera,tricolor,Thyropteridae
4775,Chilonatalus,micropus,Natalidae
4776,Chilonatalus,tumidifrons,Natalidae
4777,Natalus,jamaicensis,Natalidae
4778,Natalus,major,Natalidae
4779,Natalus,primus,Natalidae
4780,Natalus,tumidirostris,Natalidae
4781,Natalus,stramineus,Natalidae
4782,Nyctiellus,lepidus,Natalidae
4783,Manis,crassicaudata,Manidae
4784,Manis,pentadactyla,Manidae
4785,Manis,culionensis,Manidae
4786,Manis,javanica,Manidae
4787,Manis,temminckii,Manidae
4788,Manis,gigantea,Manidae
4789,Manis,tetradactyla,Manidae
4790,Manis,tricuspis,Manidae
4791,Acinonyx,jubatus,Felidae
4792,Caracal,caracal,Felidae
4793,Catopuma,badia,Felidae
4794,Catopuma,temminckii,Felidae
4795,Felis,catus,Felidae
4796,Felis,silvestris,Felidae
4797,Felis,nigripes,Felidae
4798,Felis,margarita,Felidae
4799,Felis,chaus,Felidae
4800,Felis,bieti,Felidae
4801,Felis,manul,Felidae
4802,Leopardus,guigna,Felidae
4803,Leopardus,tigrinus,Felidae
4804,Leopardus,pardalis,Felidae
4805,Leopardus,wiedii,Felidae
4806,Leopardus,geoffroyi,Felidae
4807,Leopardus,colocolo,Felidae
4808,Leopardus,braccatus,Felidae
4809,Leopardus,pajeros,Felidae
4810,Leopardus,jacobitus,Felidae
4811,Leptailurus,serval,Felidae
4812,Lynx,pardinus,Felidae
4813,Lynx,rufus,Felidae
4814,Lynx,lynx,Felidae
4815,Lynx,canadensis,Felidae
4816,Pardofelis,marmorata,Felidae
4817,Prionailurus,bengalensis,Felidae
4818,Prionailurus,iriomotensis,Felidae
4819,Prionailurus,planiceps,Felidae
4820,Prionailurus,rubiginosus,Felidae
4821,Prionailurus,viverrinus,Felidae
4822,Profelis,aurata,Felidae
4823,Puma,yagouaroundi,Felidae
4824,Puma,concolor,Felidae
4825,Neofelis,nebulosa,Felidae
4826,Panthera,leo,Felidae
4827,Panthera,tigris,Felidae
4828,Panthera,onca,Felidae
4829,Panthera,pardus,Felidae
4830,Uncia,uncia,Felidae
4831,Prionodon,linsang,Viverridae
4832,Prionodon,pardicolor,Viverridae
4833,Civettictis,civetta,Viverridae
4834,Genetta,tigrina,Viverridae
4835,Genetta,abyssinica,Viverridae
4836,Genetta,angolensis,Viverridae
4837,Genetta,bourloni,Viverridae
4838,Genetta,cristata,Viverridae
4839,Genetta,genetta,Viverridae
4840,Genetta,johnstoni,Viverridae
4841,Genetta,pardina,Viverridae
4842,Genetta,poensis,Viverridae
4843,Genetta,thierryi,Viverridae
4844,Genetta,victoriae,Viverridae
4845,Genetta,servalina,Viverridae
4846,Genetta,piscivora,Viverridae
4847,Genetta,maculata,Viverridae
4848,Poiana,richardsonii,Viverridae
4849,Poiana,leightoni,Viverridae
4850,Viverra,civettina,Viverridae
4851,Viverra,zibetha,Viverridae
4852,Viverra,tangalunga,Viverridae
4853,Viverra,megaspila,Viverridae
4854,Viverricula,indica,Viverridae
4855,Arctictis,binturong,Viverridae
4856,Arctogalidia,trivirgata,Viverridae
4857,Macrogalidia,musschenbroekii,Viverridae
4858,Paguma,larvata,Viverridae
4859,Paradoxurus,zeylonensis,Viverridae
4860,Paradoxurus,jerdoni,Viverridae
4861,Paradoxurus,hermaphroditus,Viverridae
4862,Chrotogale,owstoni,Viverridae
4863,Cynogale,bennettii,Viverridae
4864,Diplogale,hosei,Viverridae
4865,Hemigalus,derbyanus,Viverridae
4866,Cryptoprocta,ferox,Eupleridae
4867,Eupleres,goudotii,Eupleridae
4868,Fossa,fossana,Eupleridae
4869,Galidia,elegans,Eupleridae
4870,Galidictis,grandidieri,Eupleridae
4871,Galidictis,fasciata,Eupleridae
4872,Mungotictis,decemlineata,Eupleridae
4873,Salanoia,concolor,Eupleridae
4874,Nandinia,binotata,Nandiniidae
4875,Atilax,paludinosus,Herpestidae
4876,Bdeogale,crassicauda,Herpestidae
4877,Bdeogale,jacksoni,Herpestidae
4878,Bdeogale,nigripes,Herpestidae
4879,Crossarchus,platycephalus,Herpestidae
4880,Crossarchus,obscurus,Herpestidae
4881,Crossarchus,ansorgei,Herpestidae
4882,Crossarchus,alexandri,Herpestidae
4883,Cynictis,penicillata,Herpestidae
4884,Dologale,dybowskii,Herpestidae
4885,Galerella,sanguinea,Herpestidae
4886,Galerella,pulverulenta,Herpestidae
4887,Galerella,flavescens,Herpestidae
4888,Galerella,ochracea,Herpestidae
4889,Helogale,hirtula,Herpestidae
4890,Helogale,parvula,Herpestidae
4891,Herpestes,brachyurus,Herpestidae
4892,Herpestes,vitticollis,Herpestidae
4893,Herpestes,urva,Herpestidae
4894,Herpestes,smithii,Herpestidae
4895,Herpestes,semitorquatus,Herpestidae
4896,Herpestes,naso,Herpestidae
4897,Herpestes,javanicus,Herpestidae
4898,Herpestes,ichneumon,Herpestidae
4899,Herpestes,edwardsi,Herpestidae
4900,Herpestes,fuscus,Herpestidae
4901,Ichneumia,albicauda,Herpestidae
4902,Liberiictis,kuhni,Herpestidae
4903,Mungos,mungo,Herpestidae
4904,Mungos,gambianus,Herpestidae
4905,Paracynictis,selousi,Herpestidae
4906,Rhynchogale,melleri,Herpestidae
4907,Suricata,suricatta,Herpestidae
4908,Crocuta,crocuta,Hyaenidae
4909,Hyaena,hyaena,Hyaenidae
4910,Hyaena,brunnea,Hyaenidae
4911,Proteles,cristata,Hyaenidae
4912,Vulpes,vulpes,Canidae
4913,Vulpes,cana,Canidae
4914,Vulpes,chama,Canidae
4915,Vulpes,corsac,Canidae
4916,Vulpes,ferrilata,Canidae
4917,Vulpes,rueppellii,Canidae
4918,Vulpes,zerda,Canidae
4919,Vulpes,bengalensis,Canidae
4920,Vulpes,velox,Canidae
4921,Vulpes,lagopus,Canidae
4922,Vulpes,macrotis,Canidae
4923,Vulpes,pallida,Canidae
4924,Atelocynus,microtis,Canidae
4925,Canis,aureus,Canidae
4926,Canis,latrans,Canidae
4927,Canis,lupus,Canidae
4928,Canis,mesomelas,Canidae
4929,Canis,simensis,Canidae
4930,Canis,adustus,Canidae
4931,Cerdocyon,thous,Canidae
4932,Chrysocyon,brachyurus,Canidae
4933,Cuon,alpinus,Canidae
4934,Dusicyon,australis,Canidae
4935,Lycalopex,fulvipes,Canidae
4936,Lycalopex,vetulus,Canidae
4937,Lycalopex,sechurae,Canidae
4938,Lycalopex,griseus,Canidae
4939,Lycalopex,culpaeus,Canidae
4940,Lycalopex,gymnocercus,Canidae
4941,Lycaon,pictus,Canidae
4942,Nyctereutes,procyonoides,Canidae
4943,Otocyon,megalotis,Canidae
4944,Speothos,venaticus,Canidae
4945,Urocyon,cinereoargenteus,Canidae
4946,Urocyon,littoralis,Canidae
4947,Odobenus,rosmarus,Odobenidae
4948,Cystophora,cristata,Phocidae
4949,Erignathus,barbatus,Phocidae
4950,Halichoerus,grypus,Phocidae
4951,Histriophoca,fasciata,Phocidae
4952,Hydrurga,leptonyx,Phocidae
4953,Leptonychotes,weddellii,Phocidae
4954,Lobodon,carcinophaga,Phocidae
4955,Mirounga,angustirostris,Phocidae
4956,Mirounga,leonina,Phocidae
4957,Monachus,tropicalis,Phocidae
4958,Monachus,schauinslandi,Phocidae
4959,Monachus,monachus,Phocidae
4960,Ommatophoca,rossii,Phocidae
4961,Pagophilus,groenlandicus,Phocidae
4962,Phoca,vitulina,Phocidae
4963,Phoca,largha,Phocidae
4964,Pusa,caspica,Phocidae
4965,Pusa,sibirica,Phocidae
4966,Pusa,hispida,Phocidae
4967,Mustela,sibirica,Mustelidae
4968,Mustela,itatsi,Mustelidae
4969,Mustela,eversmanii,Mustelidae
4970,Mustela,erminea,Mustelidae
4971,Mustela,subpalmata,Mustelidae
4972,Mustela,strigidorsa,Mustelidae
4973,Mustela,putorius,Mustelidae
4974,Mustela,nivalis,Mustelidae
4975,Mustela,nigripes,Mustelidae
4976,Mustela,lutreolina,Mustelidae
4977,Mustela,nudipes,Mustelidae
4978,Mustela,kathiah,Mustelidae
4979,Mustela,frenata,Mustelidae
4980,Mustela,felipei,Mustelidae
4981,Mustela,altaica,Mustelidae
4982,Mustela,africana,Mustelidae
4983,Mustela,lutreola,Mustelidae
4984,Arctonyx,collaris,Mustelidae
4985,Eira,barbara,Mustelidae
4986,Galictis,cuja,Mustelidae
4987,Galictis,vittata,Mustelidae
4988,Gulo,gulo,Mustelidae
4989,Ictonyx,striatus,Mustelidae
4990,Ictonyx,libyca,Mustelidae
4991,Lyncodon,patagonicus,Mustelidae
4992,Martes,flavigula,Mustelidae
4993,Martes,foina,Mustelidae
4994,Martes,gwatkinsii,Mustelidae
4995,Martes,martes,Mustelidae
4996,Martes,melampus,Mustelidae
4997,Martes,pennanti,Mustelidae
4998,Martes,zibellina,Mustelidae
4999,Martes,americana,Mustelidae
5000,Meles,meles,Mustelidae
5001,Meles,leucurus,Mustelidae
5002,Meles,anakuma,Mustelidae
5003,Mellivora,capensis,Mustelidae
5004,Melogale,everetti,Mustelidae
5005,Melogale,moschata,Mustelidae
5006,Melogale,orientalis,Mustelidae
5007,Melogale,personata,Mustelidae
5008,Neovison,vison,Mustelidae
5009,Neovison,macrodon,Mustelidae
5010,Poecilogale,albinucha,Mustelidae
5011,Taxidea,taxus,Mustelidae
5012,Vormela,peregusna,Mustelidae
5013,Aonyx,capensis,Mustelidae
5014,Aonyx,cinerea,Mustelidae
5015,Enhydra,lutris,Mustelidae
5016,Hydrictis,maculicollis,Mustelidae
5017,Lontra,provocax,Mustelidae
5018,Lontra,canadensis,Mustelidae
5019,Lontra,felina,Mustelidae
5020,Lontra,longicaudis,Mustelidae
5021,Lutra,nippon,Mustelidae
5022,Lutra,sumatrana,Mustelidae
5023,Lutra,lutra,Mustelidae
5024,Lutrogale,perspicillata,Mustelidae
5025,Pteronura,brasiliensis,Mustelidae
5026,Ailuropoda,melanoleuca,Ursidae
5027,Helarctos,malayanus,Ursidae
5028,Melursus,ursinus,Ursidae
5029,Tremarctos,ornatus,Ursidae
5030,Ursus,americanus,Ursidae
5031,Ursus,arctos,Ursidae
5032,Ursus,maritimus,Ursidae
5033,Ursus,thibetanus,Ursidae
5034,Arctocephalus,philippii,Otariidae
5035,Arctocephalus,australis,Otariidae
5036,Arctocephalus,gazella,Otariidae
5037,Arctocephalus,pusillus,Otariidae
5038,Arctocephalus,townsendi,Otariidae
5039,Arctocephalus,tropicalis,Otariidae
5040,Arctocephalus,galapagoensis,Otariidae
5041,Arctocephalus,forsteri,Otariidae
5042,Callorhinus,ursinus,Otariidae
5043,Eumetopias,jubatus,Otariidae
5044,Neophoca,cinerea,Otariidae
5045,Otaria,flavescens,Otariidae
5046,Phocarctos,hookeri,Otariidae
5047,Zalophus,californianus,Otariidae
5048,Zalophus,japonicus,Otariidae
5049,Zalophus,wollebaeki,Otariidae
5050,Conepatus,chinga,Mephitidae
5051,Conepatus,humboldtii,Mephitidae
5052,Conepatus,leuconotus,Mephitidae
5053,Conepatus,semistriatus,Mephitidae
5054,Mephitis,macroura,Mephitidae
5055,Mephitis,mephitis,Mephitidae
5056,Mydaus,javanensis,Mephitidae
5057,Mydaus,marchei,Mephitidae
5058,Spilogale,angustifrons,Mephitidae
5059,Spilogale,gracilis,Mephitidae
5060,Spilogale,putorius,Mephitidae
5061,Spilogale,pygmaea,Mephitidae
5062,Spilogale,aquaticus,Mephitidae
5063,Bassaricyon,alleni,Procyonidae
5064,Bassaricyon,beddardi,Procyonidae
5065,Bassaricyon,gabbii,Procyonidae
5066,Bassaricyon,lasius,Procyonidae
5067,Bassaricyon,pauli,Procyonidae
5068,Bassariscus,astutus,Procyonidae
5069,Bassariscus,sumichrasti,Procyonidae
5070,Nasua,nasua,Procyonidae
5071,Nasua,narica,Procyonidae
5072,Nasuella,olivacea,Procyonidae
5073,Potos,flavus,Procyonidae
5074,Procyon,cancrivorus,Procyonidae
5075,Procyon,lotor,Procyonidae
5076,Procyon,pygmaeus,Procyonidae
5077,Ailurus,fulgens,Ailuridae
5078,Equus,burchellii,Equidae
5079,Equus,quagga,Equidae
5080,Equus,zebra,Equidae
5081,Equus,kiang,Equidae
5082,Equus,caballus,Equidae
5083,Equus,asinus,Equidae
5084,Equus,grevyi,Equidae
5085,Equus,hemionus,Equidae
5086,Tapirus,bairdii,Tapiridae
5087,Tapirus,indicus,Tapiridae
5088,Tapirus,pinchaque,Tapiridae
5089,Tapirus,terrestris,Tapiridae
5090,Ceratotherium,simum,Rhinocerotidae
5091,Dicerorhinus,sumatrensis,Rhinocerotidae
5092,Diceros,bicornis,Rhinocerotidae
5093,Rhinoceros,sondaicus,Rhinocerotidae
5094,Rhinoceros,unicornis,Rhinocerotidae
5095,Sus,celebensis,Suidae
5096,Sus,ahoenobarbus,Suidae
5097,Sus,verrucosus,Suidae
5098,Sus,scrofa,Suidae
5099,Sus,salvanius,Suidae
5100,Sus,oliveri,Suidae
5101,Sus,cebifrons,Suidae
5102,Sus,bucculentus,Suidae
5103,Sus,barbatus,Suidae
5104,Sus,philippensis,Suidae
5105,Babyrousa,babyrussa,Suidae
5106,Babyrousa,togeanensis,Suidae
5107,Babyrousa,celebensis,Suidae
5108,Babyrousa,bolabatuensis,Suidae
5109,Phacochoerus,africanus,Suidae
5110,Phacochoerus,aethiopicus,Suidae
5111,Hylochoerus,meinertzhageni,Suidae
5112,Potamochoerus,larvatus,Suidae
5113,Potamochoerus,porcus,Suidae
5114,Catagonus,wagneri,Tayassuidae
5115,Pecari,tajacu,Tayassuidae
5116,Tayassu,pecari,Tayassuidae
5117,Hexaprotodon,liberiensis,Hippopotamidae
5118,Hippopotamus,amphibius,Hippopotamidae
5119,Camelus,bactrianus,Camelidae
5120,Camelus,dromedarius,Camelidae
5121,Lama,glama,Camelidae
5122,Vicugna,vicugna,Camelidae
5123,Neotragus,moschatus,Bovidae
5124,Neotragus,pygmaeus,Bovidae
5125,Neotragus,batesi,Bovidae
5126,Oreotragus,oreotragus,Bovidae
5127,Ammodorcas,clarkei,Bovidae
5128,Antidorcas,marsupialis,Bovidae
5129,Antilope,cervicapra,Bovidae
5130,Dorcatragus,megalotis,Bovidae
5131,Eudorcas,rufina,Bovidae
5132,Eudorcas,thomsonii,Bovidae
5133,Eudorcas,rufifrons,Bovidae
5134,Gazella,subgutturosa,Bovidae
5135,Gazella,spekei,Bovidae
5136,Gazella,erlangeri,Bovidae
5137,Gazella,gazella,Bovidae
5138,Gazella,dorcas,Bovidae
5139,Gazella,arabica,Bovidae
5140,Gazella,cuvieri,Bovidae
5141,Gazella,saudiya,Bovidae
5142,Gazella,leptoceros,Bovidae
5143,Gazella,bennettii,Bovidae
5144,Litocranius,walleri,Bovidae
5145,Madoqua,kirkii,Bovidae
5146,Madoqua,saltiana,Bovidae
5147,Madoqua,piacentinii,Bovidae
5148,Madoqua,guentheri,Bovidae
5149,Nanger,granti,Bovidae
5150,Nanger,soemmerringii,Bovidae
5151,Nanger,dama,Bovidae
5152,Ourebia,ourebi,Bovidae
5153,Procapra,gutturosa,Bovidae
5154,Procapra,przewalskii,Bovidae
5155,Procapra,picticaudata,Bovidae
5156,Raphicerus,melanotis,Bovidae
5157,Raphicerus,sharpei,Bovidae
5158,Raphicerus,campestris,Bovidae
5159,Saiga,borealis,Bovidae
5160,Saiga,tatarica,Bovidae
5161,Taurotragus,oryx,Bovidae
5162,Taurotragus,derbianus,Bovidae
5163,Tetracerus,quadricornis,Bovidae
5164,Tragelaphus,eurycerus,Bovidae
5165,Tragelaphus,scriptus,Bovidae
5166,Tragelaphus,strepsiceros,Bovidae
5167,Tragelaphus,angasii,Bovidae
5168,Tragelaphus,imberbis,Bovidae
5169,Tragelaphus,buxtoni,Bovidae
5170,Tragelaphus,spekii,Bovidae
5171,Bison,bonasus,Bovidae
5172,Bison,bison,Bovidae
5173,Bos,frontalis,Bovidae
5174,Bos,grunniens,Bovidae
5175,Bos,taurus,Bovidae
5176,Bos,sauveli,Bovidae
5177,Bos,javanicus,Bovidae
5178,Boselaphus,tragocamelus,Bovidae
5179,Bubalus,bubalis,Bovidae
5180,Bubalus,quarlesi,Bovidae
5181,Bubalus,mindorensis,Bovidae
5182,Bubalus,depressicornis,Bovidae
5183,Pseudoryx,nghetinhensis,Bovidae
5184,Syncerus,caffer,Bovidae
5185,Kobus,kob,Bovidae
5186,Kobus,leche,Bovidae
5187,Kobus,megaceros,Bovidae
5188,Kobus,vardonii,Bovidae
5189,Kobus,ellipsiprymnus,Bovidae
5190,Pelea,capreolus,Bovidae
5191,Redunca,arundinum,Bovidae
5192,Redunca,fulvorufula,Bovidae
5193,Redunca,redunca,Bovidae
5194,Aepyceros,melampus,Bovidae
5195,Alcelaphus,caama,Bovidae
5196,Alcelaphus,lichtensteinii,Bovidae
5197,Alcelaphus,buselaphus,Bovidae
5198,Beatragus,hunteri,Bovidae
5199,Connochaetes,taurinus,Bovidae
5200,Connochaetes,gnou,Bovidae
5201,Damaliscus,pygargus,Bovidae
5202,Damaliscus,superstes,Bovidae
5203,Damaliscus,lunatus,Bovidae
5204,Damaliscus,korrigum,Bovidae
5205,Ammotragus,lervia,Bovidae
5206,Budorcas,taxicolor,Bovidae
5207,Capra,hircus,Bovidae
5208,Capra,falconeri,Bovidae
5209,Capra,ibex,Bovidae
5210,Capra,caucasica,Bovidae
5211,Capra,nubiana,Bovidae
5212,Capra,pyrenaica,Bovidae
5213,Capra,sibirica,Bovidae
5214,Capra,walie,Bovidae
5215,Capricornis,swinhoei,Bovidae
5216,Capricornis,milneedwardsii,Bovidae
5217,Capricornis,sumatraensis,Bovidae
5218,Capricornis,rubidus,Bovidae
5219,Capricornis,crispus,Bovidae
5220,Capricornis,thar,Bovidae
5221,Hemitragus,jayakari,Bovidae
5222,Hemitragus,hylocrius,Bovidae
5223,Hemitragus,jemlahicus,Bovidae
5224,Naemorhedus,caudatus,Bovidae
5225,Naemorhedus,goral,Bovidae
5226,Naemorhedus,griseus,Bovidae
5227,Naemorhedus,baileyi,Bovidae
5228,Oreamnos,americanus,Bovidae
5229,Ovibos,moschatus,Bovidae
5230,Ovis,canadensis,Bovidae
5231,Ovis,nivicola,Bovidae
5232,Ovis,dalli,Bovidae
5233,Ovis,aries,Bovidae
5234,Ovis,ammon,Bovidae
5235,Pantholops,hodgsonii,Bovidae
5236,Pseudois,schaeferi,Bovidae
5237,Pseudois,nayaur,Bovidae
5238,Rupicapra,pyrenaica,Bovidae
5239,Rupicapra,rupicapra,Bovidae
5240,Cephalophus,rufilatus,Bovidae
5241,Cephalophus,zebra,Bovidae
5242,Cephalophus,weynsi,Bovidae
5243,Cephalophus,silvicultor,Bovidae
5244,Cephalophus,ogilbyi,Bovidae
5245,Cephalophus,nigrifrons,Bovidae
5246,Cephalophus,natalensis,Bovidae
5247,Cephalophus,leucogaster,Bovidae
5248,Cephalophus,adersi,Bovidae
5249,Cephalophus,jentinki,Bovidae
5250,Cephalophus,brookei,Bovidae
5251,Cephalophus,dorsalis,Bovidae
5252,Cephalophus,callipygus,Bovidae
5253,Cephalophus,niger,Bovidae
5254,Cephalophus,spadix,Bovidae
5255,Philantomba,maxwellii,Bovidae
5256,Philantomba,monticola,Bovidae
5257,Sylvicapra,grimmia,Bovidae
5258,Addax,nasomaculatus,Bovidae
5259,Hippotragus,equinus,Bovidae
5260,Hippotragus,leucophaeus,Bovidae
5261,Hippotragus,niger,Bovidae
5262,Oryx,leucoryx,Bovidae
5263,Oryx,beisa,Bovidae
5264,Oryx,dammah,Bovidae
5265,Oryx,gazella,Bovidae
5266,Hyemoschus,aquaticus,Tragulidae
5267,Moschiola,meminna,Tragulidae
5268,Tragulus,versicolor,Tragulidae
5269,Tragulus,williamsoni,Tragulidae
5270,Tragulus,nigricans,Tragulidae
5271,Tragulus,napu,Tragulidae
5272,Tragulus,kanchil,Tragulidae
5273,Tragulus,javanicus,Tragulidae
5274,Moschus,cupreus,Moschidae
5275,Moschus,chrysogaster,Moschidae
5276,Moschus,anhuiensis,Moschidae
5277,Moschus,moschiferus,Moschidae
5278,Moschus,leucogaster,Moschidae
5279,Moschus,fuscus,Moschidae
5280,Moschus,berezovskii,Moschidae
5281,Alces,americanus,Cervidae
5282,Alces,alces,Cervidae
5283,Blastocerus,dichotomus,Cervidae
5284,Capreolus,pygargus,Cervidae
5285,Capreolus,capreolus,Cervidae
5286,Hippocamelus,bisulcus,Cervidae
5287,Hippocamelus,antisensis,Cervidae
5288,Mazama,rufina,Cervidae
5289,Mazama,americana,Cervidae
5290,Mazama,bororo,Cervidae
5291,Mazama,bricenii,Cervidae
5292,Mazama,chunyi,Cervidae
5293,Mazama,gouazoubira,Cervidae
5294,Mazama,pandora,Cervidae
5295,Mazama,temama,Cervidae
5296,Mazama,nana,Cervidae
5297,Odocoileus,hemionus,Cervidae
5298,Odocoileus,virginianus,Cervidae
5299,Ozotoceros,bezoarticus,Cervidae
5300,Pudu,mephistophiles,Cervidae
5301,Pudu,puda,Cervidae
5302,Rangifer,tarandus,Cervidae
5303,Axis,kuhlii,Cervidae
5304,Axis,calamianensis,Cervidae
5305,Axis,porcinus,Cervidae
5306,Axis,axis,Cervidae
5307,Cervus,elaphus,Cervidae
5308,Cervus,nippon,Cervidae
5309,Dama,dama,Cervidae
5310,Elaphodus,cephalophus,Cervidae
5311,Elaphurus,davidianus,Cervidae
5312,Muntiacus,feae,Cervidae
5313,Muntiacus,crinifrons,Cervidae
5314,Muntiacus,gongshanensis,Cervidae
5315,Muntiacus,muntjak,Cervidae
5316,Muntiacus,vuquangensis,Cervidae
5317,Muntiacus,putaoensis,Cervidae
5318,Muntiacus,atherodes,Cervidae
5319,Muntiacus,reevesi,Cervidae
5320,Muntiacus,rooseveltorum,Cervidae
5321,Muntiacus,truongsonensis,Cervidae
5322,Muntiacus,puhoatensis,Cervidae
5323,Przewalskium,albirostris,Cervidae
5324,Rucervus,schomburgki,Cervidae
5325,Rucervus,eldii,Cervidae
5326,Rucervus,duvaucelii,Cervidae
5327,Rusa,unicolor,Cervidae
5328,Rusa,alfredi,Cervidae
5329,Rusa,marianna,Cervidae
5330,Rusa,timorensis,Cervidae
